OrderDate,StockDate,OrderNumber,OrderQuantity,ProductKey,AccountKey,TerritoryKey,OrderLineItem
01.04.2024,9/26/2022,SO61438,1,489,25444,8,2
01.04.2024,10.04.2022,SO61438,1,581,25444,8,1
01.04.2024,10/15/2022,SO61440,1,226,14140,8,2
01.04.2024,09.12.2022,SO61440,1,589,14140,8,1
01.04.2024,12.06.2022,SO61481,1,587,17233,9,1
01.04.2024,10/16/2022,SO61476,2,480,23217,4,3
01.04.2024,12.04.2022,SO61476,2,538,23217,4,2
01.04.2024,12.08.2022,SO61476,1,604,23217,4,1
01.04.2024,11.06.2022,SO61451,2,528,11642,6,1
01.04.2024,12.11.2022,SO61451,2,536,11642,6,2
01.04.2024,09.12.2022,SO61451,1,220,11642,6,3
01.04.2024,12/17/2022,SO61451,1,235,11642,6,5
01.04.2024,10.11.2022,SO61451,1,462,11642,6,4
01.04.2024,10.06.2022,SO61479,2,223,17567,4,1
01.04.2024,11.07.2022,SO61479,1,580,17567,4,2
01.04.2024,10/27/2022,SO61463,1,537,11860,4,1
01.04.2024,10/24/2022,SO61437,2,464,17896,10,5
01.04.2024,11/26/2022,SO61437,2,478,17896,10,3
01.04.2024,12/14/2022,SO61437,2,485,17896,10,2
01.04.2024,11/15/2022,SO61437,1,477,17896,10,4
01.04.2024,10.08.2022,SO61437,1,597,17896,10,1
01.04.2024,09.11.2022,SO61431,2,529,14233,9,1
01.04.2024,12.11.2022,SO61431,2,539,14233,9,2
01.04.2024,10/20/2022,SO61441,2,466,15923,7,4
01.04.2024,9/17/2022,SO61441,2,477,15923,7,3
01.04.2024,09.06.2022,SO61441,2,478,15923,7,2
01.04.2024,09.11.2022,SO61441,1,354,15923,7,1
01.04.2024,12/19/2022,SO61449,2,529,11331,6,1
01.04.2024,11.09.2022,SO61449,1,540,11331,6,2
01.04.2024,12/13/2022,SO61456,1,472,16986,1,1
01.04.2024,10.12.2022,SO61456,1,477,16986,1,2
01.04.2024,11.05.2022,SO61467,2,484,27006,7,2
01.04.2024,12/13/2022,SO61467,1,585,27006,7,1
01.04.2024,9/22/2022,SO61457,2,480,15516,4,2
01.04.2024,10.07.2022,SO61457,2,528,15516,4,1
01.04.2024,9/28/2022,SO61477,2,477,19987,6,3
01.04.2024,9/29/2022,SO61477,1,387,19987,6,1
01.04.2024,9/22/2022,SO61477,1,479,19987,6,2
01.04.2024,9/20/2022,SO61477,1,487,19987,6,4
01.04.2024,9/24/2022,SO61468,1,215,27118,7,2
01.04.2024,11.01.2022,SO61468,1,566,27118,7,1
01.04.2024,11/26/2022,SO61447,3,536,12203,6,1
01.04.2024,10.02.2022,SO61447,2,481,12203,6,3
01.04.2024,9/21/2022,SO61447,2,528,12203,6,2
01.04.2024,9/18/2022,SO61462,2,480,14760,6,2
01.04.2024,10/31/2022,SO61462,1,537,14760,6,1
02.01.2024,10/21/2022,SO63300,3,477,17187,7,3
02.01.2024,11.03.2022,SO63300,2,478,17187,7,2
02.01.2024,11/14/2022,SO63300,1,362,17187,7,1
02.01.2024,12/17/2022,SO63314,2,480,15945,1,2
02.01.2024,12.12.2022,SO63314,2,528,15945,1,1
02.01.2024,10.09.2022,SO63320,2,535,16397,8,2
02.01.2024,10.06.2022,SO63320,1,214,16397,8,3
02.01.2024,10/27/2022,SO63320,1,528,16397,8,1
02.01.2024,12.11.2022,SO63312,2,477,24665,6,1
02.01.2024,11.07.2022,SO63312,1,226,24665,6,3
02.01.2024,12/13/2022,SO63312,1,487,24665,6,2
02.01.2024,12.08.2022,SO63303,2,535,11467,9,1
02.01.2024,12.11.2022,SO63306,3,223,26712,4,3
02.01.2024,12.08.2022,SO63306,3,530,26712,4,2
02.01.2024,10/24/2022,SO63306,2,541,26712,4,1
02.01.2024,10/30/2022,SO63328,2,538,25685,8,1
02.01.2024,11/24/2022,SO63330,1,537,11719,6,1
02.01.2024,12.01.2022,SO63348,2,480,20629,9,4
02.01.2024,11.12.2022,SO63348,2,529,20629,9,2
02.01.2024,12.06.2022,SO63348,1,371,20629,9,1
02.01.2024,12/16/2022,SO63348,1,540,20629,9,3
02.01.2024,12.05.2022,SO63354,2,477,23334,1,2
02.01.2024,10/23/2022,SO63354,2,479,23334,1,3
02.01.2024,10/13/2022,SO63354,1,605,23334,1,1
02.01.2024,11/15/2022,SO63338,1,356,15419,1,1
02.01.2024,1/17/2023,SO63294,2,535,12582,9,1
02.01.2024,10/16/2022,SO63327,2,530,23766,8,1
02.01.2024,10.06.2022,SO63327,2,541,23766,8,2
02.01.2024,11.09.2022,SO63327,1,215,23766,8,3
02.01.2024,11/26/2022,SO63326,2,541,28754,8,1
02.01.2024,10/17/2022,SO63326,1,220,28754,8,3
02.01.2024,12/17/2022,SO63326,1,530,28754,8,2
02.01.2024,10.05.2022,SO63352,2,477,26091,4,3
02.01.2024,12/30/2022,SO63352,2,479,26091,4,2
02.01.2024,10.04.2022,SO63352,1,487,26091,4,4
02.01.2024,12/13/2022,SO63352,1,575,26091,4,1
02.01.2024,12.03.2022,SO63331,2,484,17409,6,2
02.01.2024,12/19/2022,SO63331,1,483,17409,6,3
02.01.2024,10.11.2022,SO63331,1,485,17409,6,1
02.01.2024,10.05.2022,SO63356,3,462,20660,1,3
02.01.2024,01.02.2023,SO63356,1,215,20660,1,2
02.01.2024,10.08.2022,SO63356,1,381,20660,1,1
02.01.2024,12/16/2022,SO63334,2,223,11579,10,2
02.01.2024,01.05.2023,SO63334,1,214,11579,10,1
02.01.2024,1/13/2023,SO63346,2,539,15033,9,2
02.01.2024,10/25/2022,SO63346,1,581,15033,9,1
02.01.2024,12/17/2022,SO63310,1,474,15378,6,1
02.01.2024,11/27/2022,SO63335,1,215,18947,4,2
02.01.2024,11.05.2022,SO63335,1,590,18947,4,1
02.01.2024,01.07.2023,SO63345,1,220,28502,8,2
02.01.2024,11.04.2022,SO63345,1,565,28502,8,1
02.01.2024,12.02.2022,SO63316,1,483,14748,4,2
02.01.2024,01.04.2023,SO63316,1,528,14748,4,1
02.01.2024,11.09.2022,SO63297,3,528,12715,9,1
02.01.2024,12/23/2022,SO63297,1,480,12715,9,2
02.01.2024,12.02.2022,SO63307,2,528,11300,6,2
02.01.2024,11/19/2022,SO63307,1,535,11300,6,1
02.01.2024,12/18/2022,SO63298,2,529,14185,7,3
02.01.2024,10.10.2022,SO63298,1,373,14185,7,1
02.01.2024,1/17/2023,SO63298,1,472,14185,7,4
02.01.2024,01.12.2023,SO63298,1,540,14185,7,2
02.01.2024,1/16/2023,SO63319,3,484,14241,4,3
02.01.2024,10.09.2022,SO63319,2,485,14241,4,1
02.01.2024,01.04.2023,SO63319,1,487,14241,4,2
02.01.2024,12.12.2022,SO63340,2,528,12448,1,3
02.01.2024,10/28/2022,SO63340,1,358,12448,1,1
02.01.2024,11.05.2022,SO63340,1,480,12448,1,4
02.01.2024,12/29/2022,SO63340,1,537,12448,1,2
02.01.2024,12.04.2022,SO63295,2,529,19608,9,2
02.01.2024,11.11.2022,SO63295,2,538,19608,9,1
02.01.2024,11/19/2022,SO63322,1,490,29408,7,1
02.01.2024,12.12.2022,SO63336,2,528,19738,1,2
02.01.2024,12/19/2022,SO63336,2,535,19738,1,3
02.01.2024,10.12.2022,SO63336,1,215,19738,1,4
02.01.2024,01.10.2023,SO63336,1,598,19738,1,1
02.01.2024,10/28/2022,SO63309,2,484,18756,6,3
02.01.2024,10.10.2022,SO63309,2,528,18756,6,2
02.01.2024,11/21/2022,SO63309,2,536,18756,6,1
02.01.2024,1/14/2023,SO63313,2,223,16677,4,2
02.01.2024,11.10.2022,SO63313,2,477,16677,4,1
02.01.2024,12.05.2022,SO63349,1,352,14071,9,1
02.01.2024,1/13/2023,SO63329,2,480,11137,1,2
02.01.2024,12/18/2022,SO63329,1,486,11137,1,3
02.01.2024,12/21/2022,SO63329,1,537,11137,1,1
02.01.2024,12.10.2022,SO63323,3,477,22557,10,1
02.01.2024,10.11.2022,SO63317,1,487,16017,4,2
02.01.2024,11/22/2022,SO63317,1,528,16017,4,1
02.01.2024,10.07.2022,SO63358,2,462,20826,7,4
02.01.2024,11/27/2022,SO63358,2,529,20826,7,3
02.01.2024,12.04.2022,SO63358,2,539,20826,7,2
02.01.2024,10/26/2022,SO63358,1,381,20826,7,1
02.01.2024,11.02.2022,SO63332,2,223,25733,7,4
02.01.2024,12/29/2022,SO63332,2,479,25733,7,1
02.01.2024,10.07.2022,SO63332,1,477,25733,7,2
02.01.2024,11.07.2022,SO63332,1,491,25733,7,3
02.01.2024,11/27/2022,SO63359,2,223,24114,10,2
02.01.2024,12.06.2022,SO63359,1,229,24114,10,3
02.01.2024,11/21/2022,SO63359,1,381,24114,10,1
02.01.2024,01.02.2023,SO63308,2,485,25254,1,3
02.01.2024,12.11.2022,SO63308,2,528,25254,1,1
02.01.2024,12/21/2022,SO63308,2,535,25254,1,2
02.01.2024,12.09.2022,SO63360,3,479,11417,7,2
02.01.2024,01.10.2023,SO63360,1,605,11417,7,1
02.01.2024,10/30/2022,SO63357,1,220,17677,1,2
02.01.2024,12/24/2022,SO63357,1,583,17677,1,1
02.01.2024,11/17/2022,SO63361,1,562,18125,8,1
02.01.2024,11/24/2022,SO63353,1,215,22252,6,2
02.01.2024,10/25/2022,SO63353,1,235,22252,6,3
02.01.2024,10/20/2022,SO63353,1,576,22252,6,1
02.01.2024,12.12.2022,SO63299,1,220,15061,7,2
02.01.2024,10/20/2022,SO63299,1,593,15061,7,1
02.01.2024,01.05.2023,SO63296,2,528,24911,9,1
02.01.2024,11.10.2022,SO63296,1,215,24911,9,2
02.01.2024,12.06.2022,SO63296,1,223,24911,9,4
02.01.2024,10/14/2022,SO63296,1,488,24911,9,3
02.01.2024,11.03.2022,SO63325,3,529,22867,8,1
02.01.2024,10/15/2022,SO63325,1,220,22867,8,2
02.01.2024,10.09.2022,SO63344,2,223,11413,10,5
02.01.2024,10/25/2022,SO63344,2,530,11413,10,3
02.01.2024,1/14/2023,SO63344,2,541,11413,10,2
02.01.2024,1/13/2023,SO63344,1,226,11413,10,4
02.01.2024,11.10.2022,SO63344,1,571,11413,10,1
02.01.2024,12/27/2022,SO63333,2,477,13334,1,2
02.01.2024,10/26/2022,SO63333,2,478,13334,1,3
02.01.2024,10/24/2022,SO63333,2,485,13334,1,1
02.01.2024,10/18/2022,SO63333,1,220,13334,1,4
02.01.2024,12.09.2022,SO63318,2,485,14111,1,1
02.01.2024,10/14/2022,SO63318,1,487,14111,1,2
02.01.2024,11.04.2022,SO63355,2,477,23058,4,3
02.01.2024,11.02.2022,SO63355,2,479,23058,4,2
02.01.2024,12/30/2022,SO63355,1,214,23058,4,4
02.01.2024,11/16/2022,SO63355,1,606,23058,4,1
02.01.2024,10/24/2022,SO63351,2,530,25888,1,3
02.01.2024,12.01.2022,SO63351,2,541,25888,1,2
02.01.2024,11/24/2022,SO63351,1,560,25888,1,1
02.01.2024,12/20/2022,SO63337,2,477,15994,1,3
02.01.2024,10/26/2022,SO63337,2,478,15994,1,2
02.01.2024,10/28/2022,SO63337,1,491,15994,1,4
02.01.2024,10.09.2022,SO63337,1,600,15994,1,1
02.01.2024,11/20/2022,SO63301,2,485,15924,7,2
02.01.2024,01.11.2023,SO63301,1,229,15924,7,3
02.01.2024,12/19/2022,SO63301,1,354,15924,7,1
02.01.2024,10/14/2022,SO63347,3,482,18255,9,4
02.01.2024,11.03.2022,SO63347,3,529,18255,9,3
02.01.2024,10/23/2022,SO63347,1,371,18255,9,1
02.01.2024,01.09.2023,SO63347,1,540,18255,9,2
02.01.2024,11/24/2022,SO63302,2,223,16824,8,3
02.01.2024,10/14/2022,SO63302,1,215,16824,8,2
02.01.2024,12/20/2022,SO63302,1,356,16824,8,1
02.01.2024,11/18/2022,SO63362,1,220,15692,10,2
02.01.2024,1/13/2023,SO63362,1,573,15692,10,1
02.01.2024,12/24/2022,SO63311,2,477,25147,6,1
02.01.2024,12/14/2022,SO63311,1,220,25147,6,2
02.01.2024,10/25/2022,SO63341,2,480,12452,1,3
02.01.2024,12/17/2022,SO63341,1,352,12452,1,1
02.01.2024,12.08.2022,SO63341,1,537,12452,1,2
02.01.2024,12/16/2022,SO63339,2,477,15491,5,4
02.01.2024,12/28/2022,SO63339,2,478,15491,5,2
02.01.2024,12.10.2022,SO63339,1,352,15491,5,1
02.01.2024,11/27/2022,SO63339,1,473,15491,5,3
02.01.2024,10/20/2022,SO63321,2,480,19248,8,2
02.01.2024,11.04.2022,SO63321,2,539,19248,8,1
02.01.2024,11/30/2022,SO63321,1,483,19248,8,3
02.01.2024,01.08.2023,SO63350,2,478,14215,9,5
02.01.2024,10/14/2022,SO63350,2,485,14215,9,4
02.01.2024,10/13/2022,SO63350,2,528,14215,9,2
02.01.2024,11.04.2022,SO63350,1,360,14215,9,1
02.01.2024,10/13/2022,SO63350,1,537,14215,9,3
02.01.2024,12/30/2022,SO63343,1,484,28518,8,2
02.01.2024,11.02.2022,SO63343,1,569,28518,8,1
02.01.2024,12/27/2022,SO63324,2,480,26834,10,2
02.01.2024,11.10.2022,SO63324,2,529,26834,10,1
02.01.2024,1/13/2023,SO63315,2,466,27451,6,3
02.01.2024,01.08.2023,SO63315,2,484,27451,6,2
02.01.2024,12.01.2022,SO63315,2,528,27451,6,1
02.01.2024,10/14/2022,SO63342,2,477,15388,4,2
02.01.2024,11/20/2022,SO63342,2,478,15388,4,3
02.01.2024,10.12.2022,SO63342,1,220,15388,4,4
02.01.2024,01.12.2023,SO63342,1,362,15388,4,1
02.02.2024,11/30/2022,SO63403,2,480,15429,4,4
02.02.2024,1/13/2023,SO63403,2,484,15429,4,5
02.02.2024,10/22/2022,SO63403,2,485,15429,4,3
02.02.2024,12/15/2022,SO63403,1,352,15429,4,1
02.02.2024,10/22/2022,SO63403,1,537,15429,4,2
02.02.2024,01.07.2023,SO63370,1,358,17188,7,1
02.02.2024,01.12.2023,SO63370,1,487,17188,7,2
02.02.2024,10/13/2022,SO63381,2,477,17507,4,1
02.02.2024,11/19/2022,SO63381,1,481,17507,4,3
02.02.2024,10/25/2022,SO63381,1,487,17507,4,2
02.02.2024,01.06.2023,SO63366,2,223,14518,9,2
02.02.2024,12/25/2022,SO63366,1,488,14518,9,1
02.02.2024,11/14/2022,SO63399,2,530,27959,8,1
02.02.2024,12/16/2022,SO63399,1,232,27959,8,2
02.02.2024,10.06.2022,SO63398,2,223,22314,7,3
02.02.2024,11/25/2022,SO63398,1,489,22314,7,2
02.02.2024,12.06.2022,SO63398,1,538,22314,7,1
02.02.2024,12/16/2022,SO63394,2,477,20978,8,1
02.02.2024,11/13/2022,SO63406,1,490,23640,9,2
02.02.2024,12/13/2022,SO63406,1,582,23640,9,1
02.02.2024,12/23/2022,SO63378,2,477,14077,6,2
02.02.2024,12.08.2022,SO63378,2,478,14077,6,1
02.02.2024,11/20/2022,SO63378,1,491,14077,6,3
02.02.2024,10/16/2022,SO63380,2,223,28986,6,2
02.02.2024,12/17/2022,SO63380,1,474,28986,6,1
02.02.2024,10/22/2022,SO63371,2,480,16595,10,2
02.02.2024,10/28/2022,SO63371,1,362,16595,10,1
02.02.2024,10/25/2022,SO63377,1,476,19804,1,1
02.02.2024,11/26/2022,SO63377,1,489,19804,1,2
02.02.2024,11.10.2022,SO63404,2,485,15371,1,2
02.02.2024,12/30/2022,SO63404,1,356,15371,1,1
02.02.2024,12/14/2022,SO63404,1,491,15371,1,3
02.02.2024,11.06.2022,SO63419,2,529,26955,10,3
02.02.2024,12.10.2022,SO63419,2,538,26955,10,2
02.02.2024,12/30/2022,SO63419,1,605,26955,10,1
02.02.2024,01.08.2023,SO63391,2,462,21073,8,1
02.02.2024,10/29/2022,SO63391,2,477,21073,8,2
02.02.2024,11.02.2022,SO63416,2,539,17609,4,2
02.02.2024,01.01.2023,SO63416,1,582,17609,4,1
02.02.2024,01.11.2023,SO63387,3,480,20764,6,2
02.02.2024,11/14/2022,SO63387,2,528,20764,6,1
02.02.2024,12.02.2022,SO63364,2,484,18299,9,2
02.02.2024,12/15/2022,SO63364,2,485,18299,9,1
02.02.2024,12/29/2022,SO63395,3,477,22383,10,1
02.02.2024,11/13/2022,SO63395,2,223,22383,10,2
02.02.2024,11/17/2022,SO63395,1,491,22383,10,3
02.02.2024,12.08.2022,SO63389,2,529,16544,7,2
02.02.2024,12/17/2022,SO63389,2,539,16544,7,1
02.02.2024,12/27/2022,SO63384,2,477,18069,4,1
02.02.2024,11/22/2022,SO63407,3,223,25221,9,4
02.02.2024,11.01.2022,SO63407,2,477,25221,9,2
02.02.2024,11/23/2022,SO63407,2,479,25221,9,3
02.02.2024,10/13/2022,SO63407,1,389,25221,9,1
02.02.2024,10.09.2022,SO63386,2,480,21251,6,2
02.02.2024,12.05.2022,SO63386,1,486,21251,6,3
02.02.2024,10/19/2022,SO63386,1,528,21251,6,1
02.02.2024,12/27/2022,SO63415,1,389,19989,6,1
02.02.2024,11.05.2022,SO63367,1,214,13605,7,2
02.02.2024,10/23/2022,SO63367,1,379,13605,7,1
02.02.2024,11/29/2022,SO63401,2,223,17422,6,5
02.02.2024,1/13/2023,SO63401,2,477,17422,6,3
02.02.2024,10/15/2022,SO63401,2,478,17422,6,2
02.02.2024,11.05.2022,SO63401,1,226,17422,6,4
02.02.2024,12.03.2022,SO63401,1,485,17422,6,1
02.02.2024,01.07.2023,SO63382,2,477,17152,1,1
02.02.2024,11/19/2022,SO63382,2,484,17152,1,2
02.02.2024,01.11.2023,SO63413,3,479,22999,4,2
02.02.2024,10.06.2022,SO63413,2,477,22999,4,3
02.02.2024,12.12.2022,SO63413,1,604,22999,4,1
02.02.2024,11/13/2022,SO63390,2,529,20976,7,2
02.02.2024,12/25/2022,SO63390,2,538,20976,7,1
02.02.2024,10.08.2022,SO63390,1,214,20976,7,3
02.02.2024,10.10.2022,SO63405,1,573,17209,8,1
02.02.2024,10/19/2022,SO63400,2,223,12518,8,1
02.02.2024,1/16/2023,SO63375,3,480,27052,1,3
02.02.2024,10/13/2022,SO63375,3,530,27052,1,2
02.02.2024,10/27/2022,SO63375,2,541,27052,1,1
02.02.2024,10.09.2022,SO63409,1,220,11033,9,2
02.02.2024,12/24/2022,SO63409,1,356,11033,9,1
02.02.2024,01.10.2023,SO63374,2,480,27386,4,3
02.02.2024,10.06.2022,SO63374,2,530,27386,4,2
02.02.2024,10/22/2022,SO63374,2,541,27386,4,1
02.02.2024,12/16/2022,SO63385,2,528,23208,6,1
02.02.2024,01.04.2023,SO63385,1,487,23208,6,2
02.02.2024,12.03.2022,SO63369,1,358,17182,10,1
02.02.2024,11/16/2022,SO63369,1,487,17182,10,2
02.02.2024,11/19/2022,SO63418,2,477,22487,7,2
02.02.2024,12.01.2022,SO63418,2,479,22487,7,3
02.02.2024,11/30/2022,SO63418,1,215,22487,7,4
02.02.2024,11.05.2022,SO63418,1,606,22487,7,1
02.02.2024,10.12.2022,SO63412,2,477,23287,4,2
02.02.2024,12.01.2022,SO63412,2,479,23287,4,3
02.02.2024,11/13/2022,SO63412,1,487,23287,4,4
02.02.2024,10/26/2022,SO63412,1,605,23287,4,1
02.02.2024,12.10.2022,SO63422,1,564,18130,8,1
02.02.2024,11/25/2022,SO63388,2,528,14620,4,1
02.02.2024,11.05.2022,SO63363,3,539,14685,9,1
02.02.2024,12.02.2022,SO63363,2,480,14685,9,2
02.02.2024,10/28/2022,SO63373,1,480,11621,1,1
02.02.2024,12/20/2022,SO63365,2,528,21279,9,1
02.02.2024,12/13/2022,SO63424,2,477,14102,9,3
02.02.2024,12/30/2022,SO63424,2,479,14102,9,2
02.02.2024,12/18/2022,SO63424,1,568,14102,9,1
02.02.2024,12/15/2022,SO63392,2,528,20865,8,2
02.02.2024,10.05.2022,SO63392,2,536,20865,8,1
02.02.2024,1/16/2023,SO63414,1,471,23125,1,2
02.02.2024,11.02.2022,SO63414,1,584,23125,1,1
02.02.2024,10/23/2022,SO63410,3,485,14038,9,2
02.02.2024,11/23/2022,SO63410,1,220,14038,9,3
02.02.2024,10/19/2022,SO63410,1,354,14038,9,1
02.02.2024,11.09.2022,SO63379,3,462,16009,6,1
02.02.2024,12/22/2022,SO63379,1,474,16009,6,2
02.02.2024,11/30/2022,SO63397,2,538,29376,10,1
02.02.2024,10/25/2022,SO63396,2,530,29406,8,2
02.02.2024,11/15/2022,SO63396,1,214,29406,8,3
02.02.2024,1/14/2023,SO63396,1,541,29406,8,1
02.02.2024,11/24/2022,SO63408,2,223,21169,9,4
02.02.2024,01.04.2023,SO63408,2,477,21169,9,3
02.02.2024,12/19/2022,SO63408,2,479,21169,9,2
02.02.2024,11.12.2022,SO63408,1,377,21169,9,1
02.02.2024,12/21/2022,SO63402,1,235,12273,8,1
02.02.2024,12.02.2022,SO63423,2,477,11909,9,3
02.02.2024,12.04.2022,SO63423,2,479,11909,9,2
02.02.2024,10/30/2022,SO63423,1,215,11909,9,4
02.02.2024,11.11.2022,SO63423,1,575,11909,9,1
02.02.2024,11/23/2022,SO63383,3,477,18665,1,1
02.02.2024,10/31/2022,SO63383,1,484,18665,1,3
02.02.2024,1/17/2023,SO63383,1,487,18665,1,2
02.02.2024,10.10.2022,SO63411,1,354,13970,9,1
02.02.2024,01.10.2023,SO63411,1,487,13970,9,2
02.02.2024,11.01.2022,SO63417,2,223,28393,7,3
02.02.2024,10/23/2022,SO63417,1,215,28393,7,2
02.02.2024,12.10.2022,SO63417,1,385,28393,7,1
02.02.2024,10/19/2022,SO63368,1,474,14170,7,2
02.02.2024,11.05.2022,SO63368,1,482,14170,7,3
02.02.2024,01.06.2023,SO63368,1,590,14170,7,1
02.02.2024,12/26/2022,SO63376,2,477,22339,1,2
02.02.2024,1/14/2023,SO63376,2,478,22339,1,1
02.02.2024,11.06.2022,SO63372,1,354,13679,10,1
02.02.2024,12/20/2022,SO63372,1,537,13679,10,2
02.02.2024,11.06.2022,SO63420,1,606,27778,10,1
02.02.2024,10.08.2022,SO63393,3,480,26845,8,3
02.02.2024,10/18/2022,SO63393,3,538,26845,8,1
02.02.2024,12/24/2022,SO63393,1,529,26845,8,2
02.02.2024,12.10.2022,SO63421,2,477,24219,7,2
02.02.2024,12.08.2022,SO63421,2,479,24219,7,3
02.02.2024,12/15/2022,SO63421,1,215,24219,7,4
02.02.2024,11/13/2022,SO63421,1,564,24219,7,1
02.03.2024,10/26/2022,SO63474,2,480,16754,6,4
02.03.2024,11/19/2022,SO63474,2,528,16754,6,3
02.03.2024,11.06.2022,SO63474,1,356,16754,6,1
02.03.2024,10/21/2022,SO63474,1,537,16754,6,2
02.03.2024,11.09.2022,SO63471,2,480,12442,4,2
02.03.2024,10/30/2022,SO63471,1,356,12442,4,1
02.03.2024,12/15/2022,SO63457,1,232,12491,10,3
02.03.2024,10/14/2022,SO63457,1,529,12491,10,2
02.03.2024,11/27/2022,SO63457,1,540,12491,10,1
02.03.2024,01.03.2023,SO63489,2,477,23270,4,2
02.03.2024,11.03.2022,SO63489,2,479,23270,4,3
02.03.2024,11.09.2022,SO63489,1,471,23270,4,4
02.03.2024,11.11.2022,SO63489,1,606,23270,4,1
02.03.2024,01.12.2023,SO63473,3,223,15345,4,4
02.03.2024,12.04.2022,SO63473,3,478,15345,4,3
02.03.2024,10/30/2022,SO63473,2,477,15345,4,2
02.03.2024,12/30/2022,SO63473,1,360,15345,4,1
02.03.2024,12.03.2022,SO63432,1,215,11782,4,1
02.03.2024,11.07.2022,SO63432,1,226,11782,4,2
02.03.2024,01.12.2023,SO63432,1,466,11782,4,3
02.03.2024,12/18/2022,SO63446,1,476,20274,1,1
02.03.2024,10.10.2022,SO63453,2,480,16014,4,2
02.03.2024,12.09.2022,SO63453,2,528,16014,4,1
02.03.2024,10/22/2022,SO63494,1,215,11398,10,2
02.03.2024,12/13/2022,SO63494,1,562,11398,10,1
02.03.2024,10.07.2022,SO63467,2,477,12029,4,3
02.03.2024,10.11.2022,SO63467,2,478,12029,4,4
02.03.2024,11/27/2022,SO63467,2,528,12029,4,1
02.03.2024,12/24/2022,SO63467,1,537,12029,4,2
02.03.2024,11/19/2022,SO63469,2,528,14646,4,2
02.03.2024,12.07.2022,SO63469,2,536,14646,4,3
02.03.2024,1/16/2023,SO63469,1,215,14646,4,4
02.03.2024,11/23/2022,SO63469,1,587,14646,4,1
02.03.2024,1/15/2023,SO63458,2,528,17797,8,1
02.03.2024,11.11.2022,SO63458,2,535,17797,8,2
02.03.2024,01.02.2023,SO63458,1,220,17797,8,3
02.03.2024,12/21/2022,SO63443,2,481,23288,4,2
02.03.2024,10/28/2022,SO63443,2,536,23288,4,1
02.03.2024,12/19/2022,SO63433,2,536,21551,9,1
02.03.2024,1/16/2023,SO63426,2,480,17195,7,2
02.03.2024,10/30/2022,SO63426,2,484,17195,7,3
02.03.2024,12/14/2022,SO63426,1,356,17195,7,1
02.03.2024,11/24/2022,SO63465,2,530,23977,7,2
02.03.2024,1/14/2023,SO63465,2,541,23977,7,1
02.03.2024,12/21/2022,SO63465,1,220,23977,7,4
02.03.2024,11/26/2022,SO63465,1,487,23977,7,3
02.03.2024,11/21/2022,SO63493,1,214,11394,10,2
02.03.2024,11/17/2022,SO63493,1,573,11394,10,1
02.03.2024,10/27/2022,SO63439,2,482,17284,9,1
02.03.2024,12.04.2022,SO63439,1,232,17284,9,2
02.03.2024,01.03.2023,SO63476,2,223,23999,9,1
02.03.2024,12/29/2022,SO63476,1,606,23999,9,2
02.03.2024,01.06.2023,SO63470,2,223,14649,4,4
02.03.2024,10/19/2022,SO63470,1,476,14649,4,2
02.03.2024,1/17/2023,SO63470,1,490,14649,4,3
02.03.2024,12.05.2022,SO63470,1,588,14649,4,1
02.03.2024,10/16/2022,SO63472,1,214,13143,6,2
02.03.2024,12/24/2022,SO63472,1,226,13143,6,3
02.03.2024,10/13/2022,SO63472,1,354,13143,6,1
02.03.2024,11.12.2022,SO63487,2,479,24770,4,3
02.03.2024,10/29/2022,SO63487,1,477,24770,4,2
02.03.2024,11/19/2022,SO63487,1,563,24770,4,1
02.03.2024,01.10.2023,SO63486,2,541,26622,1,2
02.03.2024,11.04.2022,SO63486,1,586,26622,1,1
02.03.2024,11.11.2022,SO63434,3,528,16172,9,1
02.03.2024,11/17/2022,SO63434,2,462,16172,9,4
02.03.2024,10.09.2022,SO63434,2,536,16172,9,2
02.03.2024,12/31/2022,SO63434,1,220,16172,9,3
02.03.2024,11/23/2022,SO63431,2,464,11200,6,2
02.03.2024,01.06.2023,SO63431,1,215,11200,6,1
02.03.2024,10.10.2022,SO63431,1,226,11200,6,3
02.03.2024,12/23/2022,SO63492,1,215,20653,4,2
02.03.2024,10/20/2022,SO63492,1,389,20653,4,1
02.03.2024,11/13/2022,SO63478,1,220,29098,9,2
02.03.2024,12/17/2022,SO63478,1,491,29098,9,3
02.03.2024,10/19/2022,SO63478,1,605,29098,9,1
02.03.2024,11/15/2022,SO63483,2,477,11999,9,3
02.03.2024,10/23/2022,SO63483,2,478,11999,9,2
02.03.2024,11/30/2022,SO63483,1,354,11999,9,1
02.03.2024,12/26/2022,SO63496,1,563,15691,10,1
02.03.2024,01.04.2023,SO63455,1,485,19827,6,1
02.03.2024,11/28/2022,SO63428,2,477,17185,10,3
02.03.2024,11/20/2022,SO63428,2,478,17185,10,2
02.03.2024,11.03.2022,SO63428,1,220,17185,10,4
02.03.2024,12/21/2022,SO63428,1,362,17185,10,1
02.03.2024,10/31/2022,SO63459,2,477,13665,10,2
02.03.2024,12.01.2022,SO63459,2,478,13665,10,1
02.03.2024,12/22/2022,SO63427,1,356,18125,8,1
02.03.2024,12/18/2022,SO63427,1,537,18125,8,2
02.03.2024,11/18/2022,SO63456,3,528,16577,7,2
02.03.2024,10/31/2022,SO63456,1,214,16577,7,3
